,Team,Role_Name,Task_Name,Claim,Creation_Date,Due_Date,Days_Overdue
190,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,DOC: Medical and Like,04200040459,2022-01-06 00:00:00,2022-01-05 00:00:00,8
191,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,DOC: Medical and Like,04200040459,2022-01-11 00:00:00,2022-01-05 00:00:00,8
192,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,DOC: Medical and Like,08210030543,2022-01-12 00:00:00,2022-01-11 00:00:00,2
193,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,DOC: RTW and Rehabilitation,08200041351,2022-01-12 00:00:00,2022-01-11 00:00:00,2
194,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,DOC: RTW and Rehabilitation,08200052434,2021-11-05 00:00:00,2021-11-05 00:00:00,69
195,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,DOC: RTW and Rehabilitation,08210032596,2022-01-12 00:00:00,2022-01-12 00:00:00,1
196,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: 13 Week Reduction,08210042353,2021-12-14 00:00:00,2022-01-10 00:00:00,3
197,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: 13 Week Reduction,08210042748,2021-12-15 00:00:00,2022-01-10 00:00:00,3
198,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: 52 Week Reduction,08200065191,2021-12-24 00:00:00,2022-01-07 00:00:00,6
199,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Make Weekly Payments,08210043187,2022-01-10 00:00:00,2022-01-12 00:00:00,1
200,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,04190053886,2021-12-01 00:00:00,2022-01-12 00:00:00,1
201,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,04190065065,2021-11-17 00:00:00,2021-12-24 00:00:00,20
202,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,04190101437,2021-12-01 00:00:00,2022-01-12 00:00:00,1
203,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,04200002730,2021-12-01 00:00:00,2022-01-12 00:00:00,1
204,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,04200020220,2021-11-17 00:00:00,2022-01-12 00:00:00,1
205,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,04200035312,2021-09-01 00:00:00,2021-12-17 00:00:00,27
206,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,04200038940,2021-11-17 00:00:00,2021-12-24 00:00:00,20
207,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,04200040459,2021-11-17 00:00:00,2021-12-23 00:00:00,21
208,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,04200053996,2021-11-24 00:00:00,2021-12-20 00:00:00,24
209,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,04200054720,2021-11-03 00:00:00,2021-12-15 00:00:00,29
210,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,04200055208,2021-11-03 00:00:00,2021-12-15 00:00:00,29
211,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,04200058302,2021-11-24 00:00:00,2022-01-12 00:00:00,1
212,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200035341,2021-11-17 00:00:00,2021-12-24 00:00:00,20
213,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200041351,2021-11-10 00:00:00,2021-12-22 00:00:00,22
214,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200052434,2021-11-24 00:00:00,2022-01-12 00:00:00,1
215,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200052997,2021-11-17 00:00:00,2022-01-12 00:00:00,1
216,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200059631,2021-11-10 00:00:00,2021-12-22 00:00:00,22
217,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200061797,2021-11-17 00:00:00,2022-01-05 00:00:00,8
218,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200063216,2021-11-24 00:00:00,2022-01-05 00:00:00,8
219,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200065722,2021-11-17 00:00:00,2022-01-12 00:00:00,1
220,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200066747,2021-11-10 00:00:00,2021-12-22 00:00:00,22
221,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200067717,2021-11-10 00:00:00,2021-12-22 00:00:00,22
222,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200068693,2021-11-12 00:00:00,2021-12-22 00:00:00,22
223,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200068897,2021-11-17 00:00:00,2022-01-12 00:00:00,1
224,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210026913,2021-11-10 00:00:00,2021-12-22 00:00:00,22
225,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210028254,2021-11-24 00:00:00,2022-01-12 00:00:00,1
226,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210028649,2021-11-24 00:00:00,2022-01-12 00:00:00,1
227,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210030543,2021-11-03 00:00:00,2021-12-15 00:00:00,29
228,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210032596,2021-11-15 00:00:00,2021-12-22 00:00:00,22
229,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210039777,2021-12-16 00:00:00,2021-12-24 00:00:00,20
230,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210040339,2021-12-18 00:00:00,2021-12-31 00:00:00,13
231,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210041707,2021-12-18 00:00:00,2021-12-27 00:00:00,17
232,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210042353,2021-12-18 00:00:00,2021-12-31 00:00:00,13
233,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210042696,2021-12-22 00:00:00,2022-01-10 00:00:00,3
234,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210042748,2021-12-22 00:00:00,2022-01-05 00:00:00,8
235,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210042858,2021-12-22 00:00:00,2021-12-29 00:00:00,15
236,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210043187,2021-12-30 00:00:00,2022-01-06 00:00:00,7
237,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Send PIAWE Confirmation Letters,08210043187,2022-01-10 00:00:00,2022-01-11 00:00:00,2
238,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,INV: Allied Health,08200066747,2021-12-15 00:00:00,2021-12-14 00:00:00,30
239,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,INV: Employer Liability,08210042353,2021-12-22 00:00:00,2021-12-22 00:00:00,22
240,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,INV: Medical Practitioner,08200030058,2021-12-16 00:00:00,2021-12-15 00:00:00,29
241,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,INV: Return to Work,04200002620,2021-12-23 00:00:00,2021-12-21 00:00:00,23
242,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,M52: Send Questionnaire - Physiotherapist,04190053886,2021-12-14 00:00:00,2021-12-26 00:00:00,18
243,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,M52: Send Questionnaire - Worker,04190053886,2021-12-14 00:00:00,2021-12-26 00:00:00,18
244,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,MSR: Contact Worker and/or Provider,04200058302,2021-12-23 00:00:00,2021-12-24 00:00:00,20
245,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,MSR: Record Medical & Like Service Request Details,04200053996,2021-12-15 00:00:00,2021-12-17 00:00:00,27
246,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,MSR: Record Medical & Like Service Request Details,04200058302,2022-01-05 00:00:00,2022-01-07 00:00:00,6
247,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,MSR: Record Medical & Like Service Request Details,08210033715,2022-01-10 00:00:00,2022-01-12 00:00:00,1
248,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,MSR: Send Letters - Acknowledge M&L Request,04190101437,2021-12-20 00:00:00,2021-12-20 00:00:00,24
249,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,MSR: Send Letters - Acknowledge M&L Request,04200020220,2022-01-12 00:00:00,2022-01-12 00:00:00,1
250,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,MSR: Send Letters - Acknowledge M&L Request,08200068897,2022-01-13 00:00:00,2022-01-13 00:00:00,0
251,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,MSR: Send Letters - M&L Service Request Approved,04200020220,2022-01-12 00:00:00,2022-01-12 00:00:00,1
252,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,MSR: Send Letters - M&L Service Request Approved,04200058302,2021-12-23 00:00:00,2021-12-23 00:00:00,21
253,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,MSR: Send Letters - M&L Service Request Approved,08200068897,2022-01-13 00:00:00,2022-01-13 00:00:00,0
254,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,MSR: Send Letters - M&L Service Request Approved,08210032596,2021-12-18 00:00:00,2021-12-18 00:00:00,26
255,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,OR: Confirm OR Service Details,08200065722,2021-11-16 00:00:00,2021-12-10 00:00:00,34
256,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,OR: Confirm OR Service Details,08210026913,2021-11-18 00:00:00,2021-12-15 00:00:00,29
257,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,OR: Refer to OR Provider,04190053886,2022-01-05 00:00:00,2022-01-06 00:00:00,7
258,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,OR: Review Work Report,04200020220,2021-11-23 00:00:00,2022-01-08 00:00:00,5
259,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,OR: Review Work Report,08200036308,2021-12-21 00:00:00,2022-01-04 00:00:00,9
260,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,SIP: Record Provider's Response,08200063216,2021-11-15 00:00:00,2021-12-29 00:00:00,15
261,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,SIP: Record Provider's Response,08200063216,2021-11-15 00:00:00,2021-12-20 00:00:00,24
262,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,SIP: Record Provider's Response,08210028649,2021-11-30 00:00:00,2021-12-20 00:00:00,24
263,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,SUP: Contact Worker - Follow Up Fund Details,04200038940,2021-11-26 00:00:00,2021-12-16 00:00:00,28
264,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,SUP: Determine Superannuation Eligibility,04200040459,2021-11-10 00:00:00,2021-12-24 00:00:00,20
265,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,SUP: Determine Superannuation Eligibility,04200053996,2021-10-18 00:00:00,2021-12-13 00:00:00,31
266,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,SUP: Determine Superannuation Eligibility,04200055208,2022-01-04 00:00:00,2022-01-11 00:00:00,2
267,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,SUP: Determine Superannuation Eligibility,08200052434,2021-12-13 00:00:00,2021-12-20 00:00:00,24
268,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,SUP: Determine Superannuation Eligibility,08200052997,2021-12-13 00:00:00,2021-12-20 00:00:00,24
269,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,SUP: Determine Superannuation Eligibility,08200065191,2022-01-04 00:00:00,2022-01-11 00:00:00,2
270,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,SUP: Record Employer's Super Contribution Details,04200038940,2021-11-26 00:00:00,2021-12-24 00:00:00,20
271,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,SUP: Record Worker's Response - Super Details,08200036308,2021-09-13 00:00:00,2021-12-12 00:00:00,32
272,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,SUP: Request Super Entitlement Notice,04200035312,2021-12-16 00:00:00,2021-12-20 00:00:00,24
273,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,SUP: Send Letter to Employer - Super Details,04200035312,2021-12-16 00:00:00,2021-12-20 00:00:00,24
274,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,SUP: Send Letter to Worker - Super Cessation,04200020220,2021-10-25 00:00:00,2021-12-20 00:00:00,24
275,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,SUP: Send Letter(s) - Payment Notification,04200002730,2022-01-13 00:00:00,2022-01-13 00:00:00,0
276,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,SUR: Record Surgery Request Details,08200036308,2021-12-10 00:00:00,2021-12-14 00:00:00,30
277,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR HH: Record ADL Report Details,08200063216,2021-11-15 00:00:00,2021-12-10 00:00:00,34
278,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Employer,04190053886,2021-12-01 00:00:00,2021-12-22 00:00:00,22
279,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Employer,04190101437,2021-12-08 00:00:00,2021-12-09 00:00:00,35
280,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08200052434,2021-11-24 00:00:00,2021-12-20 00:00:00,24
281,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210042353,2021-12-18 00:00:00,2021-12-22 00:00:00,22
282,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210042696,2021-12-22 00:00:00,2021-12-29 00:00:00,15
283,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210042748,2021-12-22 00:00:00,2021-12-29 00:00:00,15
284,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210042858,2021-12-22 00:00:00,2021-12-29 00:00:00,15
285,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210043187,2021-12-30 00:00:00,2022-01-06 00:00:00,7
286,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Provider,08200035341,2021-10-28 00:00:00,2021-12-20 00:00:00,24
287,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact THP,08200066747,2021-11-10 00:00:00,2021-12-15 00:00:00,29
288,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact THP,08200067717,2021-12-08 00:00:00,2021-12-09 00:00:00,35
289,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Worker,04190053886,2021-12-01 00:00:00,2021-12-09 00:00:00,35
290,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08200059631,2021-11-29 00:00:00,2021-12-16 00:00:00,28
291,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210026913,2021-11-08 00:00:00,2021-12-10 00:00:00,34
292,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210032596,2021-11-13 00:00:00,2021-12-17 00:00:00,27
293,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210033715,2021-12-02 00:00:00,2022-01-07 00:00:00,6
294,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210033715,2021-12-08 00:00:00,2021-12-24 00:00:00,20
295,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210039777,2021-12-16 00:00:00,2021-12-20 00:00:00,24
296,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210040339,2021-12-18 00:00:00,2021-12-22 00:00:00,22
297,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210040339,2021-12-18 00:00:00,2021-12-22 00:00:00,22
298,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210041707,2021-12-18 00:00:00,2021-12-22 00:00:00,22
299,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210042353,2021-12-18 00:00:00,2021-12-23 00:00:00,21
300,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210042696,2021-12-22 00:00:00,2021-12-27 00:00:00,17
301,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210042748,2021-12-22 00:00:00,2021-12-27 00:00:00,17
302,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210042858,2021-12-22 00:00:00,2021-12-27 00:00:00,17
303,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210043187,2021-12-30 00:00:00,2022-01-04 00:00:00,9
304,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Other Task,04190053886,2021-11-18 00:00:00,2021-12-31 00:00:00,13
305,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Other Task,04200026282,2021-12-23 00:00:00,2022-01-12 00:00:00,1
306,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Other Task,08210042696,2021-12-22 00:00:00,2022-01-12 00:00:00,1
307,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Other Task,08210042748,2021-12-22 00:00:00,2022-01-12 00:00:00,1
308,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Other Task,08210042858,2021-12-22 00:00:00,2022-01-12 00:00:00,1
309,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Other Task,08210043187,2021-12-30 00:00:00,2022-01-06 00:00:00,7
310,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Review Entitlement - Treatment,08200063216,2021-10-28 00:00:00,2021-12-16 00:00:00,28
311,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,GEN: Review Claim - 104/130 weeks,08190062071,2021-12-22 00:00:00,2022-01-05 00:00:00,8
312,A1,BUBIS MARCUS_8267_RETURN TO WORK CASE MANAGER,USR: Contact Employer,04190053381,2021-11-25 00:00:00,2021-12-02 00:00:00,42
313,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,ADV: Notify Parties of Adverse Decision,08200060484,2022-01-12 00:00:00,2022-01-13 00:00:00,0
314,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,CRT: Certificate Registered,04200056663,2022-01-13 00:00:00,2022-01-11 00:00:00,2
315,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,CRT: Certificate Registered,08210002076,2022-01-13 00:00:00,2022-01-12 00:00:00,1
316,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,CRT: Process Late Reimbursement Request,08200029616,2021-10-05 00:00:00,2021-10-05 00:00:00,100
317,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,CRT: Process Weekly Comp (Straight Through),08190063698,2022-01-13 00:00:00,2022-01-13 00:00:00,0
318,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,DOC: Current Weekly Earnings,08160034602,2021-10-19 00:00:00,2021-10-19 00:00:00,86
319,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,DOC: Current Weekly Earnings,08160034602,2022-01-13 00:00:00,2022-01-13 00:00:00,0
320,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,DOC: Current Weekly Earnings,08180019157,2022-01-13 00:00:00,2022-01-13 00:00:00,0
321,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,DOC: Current Weekly Earnings,08190023463,2022-01-13 00:00:00,2022-01-13 00:00:00,0
322,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,DOC: Current Weekly Earnings,08200025005,2022-01-13 00:00:00,2022-01-13 00:00:00,0
323,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,DOC: Current Weekly Earnings,08200030223,2022-01-13 00:00:00,2022-01-13 00:00:00,0
324,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,DOC: Medical and Like,08190063698,2022-01-13 00:00:00,2022-01-13 00:00:00,0
325,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,DOC: Medical and Like,08200024938,2022-01-13 00:00:00,2022-01-12 00:00:00,1
326,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,DOC: Medical and Like,08200028992,2022-01-13 00:00:00,2022-01-11 00:00:00,2
327,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,DOC: Medical and Like,08210029321,2022-01-13 00:00:00,2022-01-12 00:00:00,1
328,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,DOC: RTW and Rehabilitation,08180038086,2021-11-04 00:00:00,2021-11-04 00:00:00,70
329,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,DOC: RTW and Rehabilitation,08200025377,2022-01-13 00:00:00,2022-01-12 00:00:00,1
330,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,DOC: Weekly Payments,04200056663,2021-11-25 00:00:00,2021-11-25 00:00:00,49
331,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,DOC: Weekly Payments,08190063698,2022-01-13 00:00:00,2022-01-13 00:00:00,0
332,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,INV: Medical Practitioner,08200024938,2021-12-23 00:00:00,2021-12-23 00:00:00,21
333,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,SUP: Contact Worker - Follow Up Fund Details,08140053357,2021-12-24 00:00:00,2022-01-13 00:00:00,0
334,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,SUP: Record Employer's Super Contribution Details,08200054762,2021-12-08 00:00:00,2022-01-13 00:00:00,0
335,A1,CICONTE MARIA_8252_RETURN TO WORK CASE MANAGER,USR: Other Task,08210021756,2021-12-22 00:00:00,2022-01-13 00:00:00,0
336,A1,GREEN SHARMAN_8241_TEAM MANAGER,ADV: Notify Parties of Adverse Decision,08210036880,2022-01-11 00:00:00,2022-01-12 00:00:00,1
337,A1,GREEN SHARMAN_8241_TEAM MANAGER,CRT: Certificate Registered,08200040792,2022-01-13 00:00:00,2022-01-11 00:00:00,2
338,A1,GREEN SHARMAN_8241_TEAM MANAGER,GEN: Record Case Conference Outcome,08190066433,2021-11-05 00:00:00,2022-01-10 00:00:00,3
339,A1,GREEN SHARMAN_8241_TEAM MANAGER,GEN: Record Case Conference Outcome,08200040776,2021-09-13 00:00:00,2022-01-07 00:00:00,6
340,A1,GREEN SHARMAN_8241_TEAM MANAGER,INV: Personal and Household,08200040792,2021-12-24 00:00:00,2021-12-23 00:00:00,21
341,A1,GREEN SHARMAN_8241_TEAM MANAGER,USR: Other Task,08190066433,2022-01-06 00:00:00,2022-01-13 00:00:00,0
342,A1,GREEN SHARMAN_8241_TEAM MANAGER,GEN: Complete Handover Activities,08210045745,2022-01-10 00:00:00,2022-01-13 00:00:00,0
343,A1,GREEN SHARMAN_8241_TEAM MANAGER,GEN: Complete Handover Activities,08210046579,2022-01-13 00:00:00,2022-01-13 00:00:00,0
344,A1,GREEN SHARMAN_8241_TEAM MANAGER,GEN: Complete Handover Activities,08210046948,2022-01-13 00:00:00,2022-01-13 00:00:00,0
345,A1,HANLON BELINDA_11665_RETURN TO WORK SPECIALIST,CRT: Certificate Registered,08200072760,2022-01-13 00:00:00,2022-01-11 00:00:00,2
346,A1,HANLON BELINDA_11665_RETURN TO WORK SPECIALIST,CRT: Query Certificate,08210025833,2021-10-19 00:00:00,2021-10-21 00:00:00,84
347,A1,KARUNAGARAN PRESANA_8265_RETURN TO WORK CASE MANAGER,ADV: Modify Letter - Adverse Decision,08210037481,2022-01-11 00:00:00,2022-01-13 00:00:00,0
348,A1,KARUNAGARAN PRESANA_8265_RETURN TO WORK CASE MANAGER,CRT: Review Certificate Of Capacity,08210005138,2022-01-12 00:00:00,2022-01-13 00:00:00,0
349,A1,KARUNAGARAN PRESANA_8265_RETURN TO WORK CASE MANAGER,DOC: Current Weekly Earnings,08170004499,2022-01-13 00:00:00,2022-01-12 00:00:00,1
350,A1,KARUNAGARAN PRESANA_8265_RETURN TO WORK CASE MANAGER,DOC: Current Weekly Earnings,08190066514,2022-01-13 00:00:00,2022-01-12 00:00:00,1
351,A1,KARUNAGARAN PRESANA_8265_RETURN TO WORK CASE MANAGER,DOC: Medical and Like,08200056540,2022-01-13 00:00:00,2022-01-12 00:00:00,1
